Zaman_s,Konum_km,Hiz_kmh,Ivme_ms2,Jerk_ms3,Kutle_Ton,Kuvvet_kN,Guc_kW,Disk_Sicaklik_C,Stres_MPa
20,0.1414,50.4000000000001,0.7,0,585.775,422.5918455,5916.28583700001,25,482.365930908538
20.2,0.144228,50.9040000000001,0.7,0,585.775,422.613079944,5975.74895040817,25,482.365930908538
20.4,0.147084,51.4080000000001,0.7,0,585.775,422.634525676,6035.22102665329,25,482.365930908538
20.6,0.149968,51.9120000000001,0.7,0,585.775,422.656182696,6094.70215447633,25,482.365930908538
20.8,0.15288,52.4160000000001,0.7,0,585.775,422.678051004,6154.19242261825,25,482.365930908538
21,0.15582,52.9200000000001,0.7,0,585.775,422.7001306,6213.69191982001,25,482.365930908538
21.2,0.158788,53.4240000000001,0.7,0,585.775,422.722421484,6273.20073482257,25,482.365930908538
21.4,0.161784,53.9280000000001,0.7,0,585.775,422.744923656,6332.71895636689,25,482.365930908538
21.6,0.164808,54.4320000000001,0.7,0,585.775,422.767637116,6392.24667319393,25,482.365930908538
21.8,0.16786,54.9360000000001,0.7,0,585.775,422.790561864,6451.78397404465,25,482.365930908538
22,0.17094,55.4400000000001,0.7,0,585.775,422.8136979,6511.33094766001,25,482.365930908538
22.2,0.174048,55.9440000000001,0.7,0,585.775,422.837045224,6570.88768278097,25,482.365930908538
22.4,0.177184,56.4480000000001,0.7,0,585.775,422.860603836,6630.45426814849,25,482.365930908538
22.6,0.180348,56.9520000000001,0.7,0,585.775,422.884373736,6690.03079250353,25,482.365930908538
22.8,0.18354,57.4560000000001,0.7,0,585.775,422.908354924,6749.61734458705,25,482.365930908538
23,0.18676,57.9600000000001,0.7,0,585.775,422.9325474,6809.21401314001,25,482.365930908538
23.1999999999999,0.190008,58.4640000000001,0.7,0,585.775,422.956951164,6868.82088690337,25,482.365930908538
23.3999999999999,0.193284,58.9680000000001,0.7,0,585.775,422.981566216,6928.43805461809,25,482.365930908538
23.5999999999999,0.196588,59.4720000000001,0.7,0,585.775,423.006392556,6988.06560502513,25,482.365930908538
23.7999999999999,0.19992,59.9760000000001,0.7,0,585.775,423.031430184,7047.70362686545,25,482.365930908538
23.9999999999999,0.20328,60.4800000000001,0.7,0,585.775,423.0566791,7107.35220888001,25,482.365930908538
24.1999999999999,0.206668,60.9840000000001,0.7,0,585.775,423.082139304,7167.01143980977,25,482.365930908538
24.3999999999999,0.210084,61.4880000000001,0.7,0,585.775,423.107810796,7226.68140839569,25,482.365930908538
24.5999999999999,0.213528,61.9920000000001,0.7,0,585.775,423.133693576,7286.36220337873,25,482.365930908538
24.7999999999999,0.217,62.4960000000001,0.7,0,585.775,423.159787644,7346.05391349985,25,482.365930908538
24.9999999999999,0.2205,63.0000000000001,0.7,0,585.775,423.186093,7405.75662750001,25,482.365930908538
25.1999999999999,0.224028,63.5040000000001,0.7,0,585.775,423.212609644,7465.47043412017,25,482.365930908538
25.3999999999999,0.227584,64.0080000000001,0.7,0,585.775,423.239337576,7525.19542210129,25,482.365930908538
25.5999999999999,0.231168,64.5120000000001,0.7,0,585.775,423.266276796,7584.93168018433,25,482.365930908538
25.7999999999999,0.23478,65.0160000000001,0.7,0,585.775,423.293427304,7644.67929711025,25,482.365930908538
25.9999999999999,0.23842,65.5200000000001,0.7,0,585.775,423.3207891,7704.43836162001,25,482.365930908538
26.1999999999999,0.242088,66.0240000000001,0.7,0,585.775,423.348362184,7764.20896245457,25,482.365930908538
26.3999999999999,0.245784,66.5280000000001,0.7,0,585.775,423.376146556,7823.99118835489,25,482.365930908538
26.5999999999999,0.249508,67.0320000000001,0.7,0,585.775,423.404142216,7883.78512806193,25,482.365930908538
26.7999999999999,0.25326,67.5360000000001,0.7,0,585.775,423.432349164,7943.59087031665,25,482.365930908538
26.9999999999999,0.25704,68.0400000000001,0.7,0,585.775,423.4607674,8003.40850386001,25,482.365930908538
27.1999999999999,0.260848,68.5440000000001,0.7,0,585.775,423.489396924,8063.23811743297,25,482.365930908538
27.3999999999999,0.264684,69.0480000000001,0.7,0,585.775,423.518237736,8123.07979977649,25,482.365930908538
27.5999999999999,0.268548,69.5520000000001,0.7,0,585.775,423.547289836,8182.93363963153,25,482.365930908538
27.7999999999999,0.27244,70.0560000000001,0.7,0,585.775,423.576553224,8242.79972573906,25,482.365930908538
27.9999999999999,0.27636,70.5600000000001,0.7,0,585.775,423.6060279,8302.67814684001,25,482.365930908538
28.1999999999999,0.280308,71.0640000000001,0.7,0,585.775,423.635713864,8362.56899167538,25,482.365930908538
28.3999999999999,0.284284,71.5680000000001,0.7,0,585.775,423.665611116,8422.4723489861,25,482.365930908538
28.5999999999999,0.288288,72.0720000000001,0.7,0,585.775,423.695719656,8482.38830751314,25,482.365930908538
28.7999999999999,0.29232,72.5760000000001,0.7,0,585.775,423.726039484,8542.31695599746,25,482.365930908538
28.9999999999999,0.29638,73.0800000000001,0.7,0,585.775,423.7565706,8602.25838318002,25,482.365930908538
29.1999999999999,0.300468,73.5840000000001,0.7,0,585.775,423.787313004,8662.21267780178,25,482.365930908538
29.3999999999999,0.304584,74.0880000000002,0.7,0,585.775,423.818266696,8722.1799286037,25,482.365930908538
29.5999999999999,0.308728,74.5920000000002,0.7,0,585.775,423.849431676,8782.16022432674,25,482.365930908538
29.7999999999999,0.3129,75.0960000000002,0.7,0,585.775,423.880807944,8842.15365371186,25,482.365930908538
29.9999999999999,0.3171,75.6000000000002,0.7,0,585.775,423.9123955,8902.16030550002,25,482.365930908538
30.1999999999999,0.321328,76.1040000000002,0.7,0,585.775,423.944194344,8962.18026843218,25,482.365930908538
30.3999999999999,0.325584,76.6080000000002,0.7,0,585.775,423.976204476,9022.2136312493,25,482.365930908538
30.5999999999999,0.329868,77.1120000000002,0.7,0,585.775,424.008425896,9082.26048269234,25,482.365930908538
30.7999999999999,0.33418,77.6160000000002,0.7,0,585.775,424.040858604,9142.32091150226,25,482.365930908538
30.9999999999999,0.33852,78.1200000000002,0.7,0,585.775,424.0735026,9202.39500642002,25,482.365930908538
31.1999999999999,0.342888,78.6240000000002,0.7,0,585.775,424.106357884,9262.48285618658,25,482.365930908538
31.3999999999999,0.347284,79.1280000000002,0.7,0,585.775,424.139424456,9322.5845495429,25,482.365930908538
31.5999999999999,0.351708,79.6320000000002,0.7,0,585.775,424.172702316,9382.70017522994,25,482.365930908538
31.7999999999999,0.35616,80.1360000000002,0.7,0,585.775,424.206191464,9442.82982198866,25,482.365930908538
31.9999999999999,0.36064,80.6400000000002,0.7,0,585.775,424.2398919,9502.97357856002,25,482.365930908538
32.1999999999999,0.365148,81.1440000000002,0.7,0,585.775,424.273803624,9563.13153368498,25,482.365930908538
32.3999999999999,0.369684,81.6480000000002,0.7,0,585.775,424.307926636,9623.3037761045,25,482.365930908538
32.5999999999999,0.374248,82.1520000000002,0.7,0,585.775,424.342260936,9683.49039455954,25,482.365930908538
32.7999999999999,0.37884,82.6560000000002,0.7,0,585.775,424.376806524,9743.69147779106,25,482.365930908538
32.9999999999999,0.38346,83.1600000000002,0.7,0,585.775,424.4115634,9803.90711454002,25,482.365930908538
33.1999999999999,0.388108,83.6640000000002,0.7,0,585.775,424.446531564,9864.13739354738,25,482.365930908538
33.3999999999999,0.392784,84.1680000000002,0.7,0,585.775,424.481711016,9924.3824035541,25,482.365930908538
33.5999999999999,0.397488,84.6720000000002,0.7,0,585.775,424.517101756,9984.64223330114,25,482.365930908538
33.7999999999999,0.40222,85.1760000000002,0.7,0,585.775,424.552703784,10044.9169715295,25,482.365930908538
33.9999999999999,0.40698,85.6800000000002,0.7,0,585.775,424.5885171,10105.20670698,25,482.365930908538
34.1999999999999,0.411768,86.1840000000002,0.7,0,585.775,424.624541704,10165.5115283938,25,482.365930908538
34.3999999999999,0.416584,86.6880000000002,0.7,0,585.775,424.660777596,10225.8315245117,25,482.365930908538
34.6,0.421428,87.1920000000002,0.7,0,585.775,424.697224776,10286.1667840747,25,482.365930908538
34.8,0.4263,87.6960000000002,0.7,0,585.775,424.733883244,10346.5173958239,25,482.365930908538
35,0.431200000000001,88.2000000000002,0.7,0,585.775,424.770753,10406.8834485,25,482.365930908538
35.2,0.436128000000001,88.7040000000002,0.7,0,585.775,424.807834044,10467.2650308442,25,482.365930908538
35.4,0.441084000000001,89.2080000000002,0.7,0,585.775,424.845126376,10527.6622315973,25,482.365930908538
35.6,0.446068000000001,89.7120000000002,0.7,0,585.775,424.882629996,10588.0751395003,25,482.365930908538
35.8,0.451080000000001,90.2160000000002,0.7,0,585.775,424.920344904,10648.5038432943,25,482.365930908538
36,0.456080000000001,90,0,-3.5,585.775,14.8616555,371.5413875,25,482.365930908538
36.2,0.461080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
36.4,0.466080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
36.6,0.471080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
36.8,0.476080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
37,0.481080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
37.2,0.486080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
37.4,0.491080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
37.6,0.496080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
37.8,0.501080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
38,0.506080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
38.2,0.511080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
38.4,0.516080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
38.6,0.521080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
38.8,0.526080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
39,0.531080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
39.2,0.536080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
39.4,0.541080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
39.6,0.546080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
39.8,0.551080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
40,0.556080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
40.2,0.561080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
40.4,0.566080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
40.6,0.571080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
40.8,0.576080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
41,0.581080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
41.2,0.586080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
41.4,0.591080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
41.6000000000001,0.596080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
41.8000000000001,0.601080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
42.0000000000001,0.606080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
42.2000000000001,0.611080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
42.4000000000001,0.616080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
42.6000000000001,0.621080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
42.8000000000001,0.626080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
43.0000000000001,0.631080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
43.2000000000001,0.636080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
43.4000000000001,0.641080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
43.6000000000001,0.646080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
43.8000000000001,0.651080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
44.0000000000001,0.656080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
44.2000000000001,0.661080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
44.4000000000001,0.666080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
44.6000000000001,0.671080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
44.8000000000001,0.676080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
45.0000000000001,0.681080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
45.2000000000001,0.686080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
45.4000000000001,0.691080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
45.6000000000001,0.696080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
45.8000000000001,0.701080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
46.0000000000001,0.706080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
46.2000000000001,0.711080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
46.4000000000001,0.716080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
46.6000000000001,0.721080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
46.8000000000001,0.726080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
47.0000000000001,0.731080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
47.2000000000001,0.736080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
47.4000000000001,0.741080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
47.6000000000001,0.746080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
47.8000000000001,0.751080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
48.0000000000001,0.756080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
48.2000000000001,0.761080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
48.4000000000001,0.766080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
48.6000000000002,0.771080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
48.8000000000002,0.776080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
49.0000000000002,0.781080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
49.2000000000002,0.786080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
49.4000000000002,0.791080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
49.6000000000002,0.796080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
49.8000000000002,0.801080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
50.0000000000002,0.806080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
50.2000000000002,0.811080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
50.4000000000002,0.816080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
50.6000000000002,0.821080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
50.8000000000002,0.826080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
51.0000000000002,0.831080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
51.2000000000002,0.836080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
51.4000000000002,0.841080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
51.6000000000002,0.846080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
51.8000000000002,0.851080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
52.0000000000002,0.856080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
52.2000000000002,0.861080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
52.4000000000002,0.866080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
52.6000000000002,0.871080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
52.8000000000002,0.876080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
53.0000000000002,0.881080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
53.2000000000002,0.886080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
53.4000000000002,0.891080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
53.6000000000002,0.896080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
53.8000000000002,0.901080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
54.0000000000002,0.906080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
54.2000000000002,0.911080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
54.4000000000002,0.916080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
54.6000000000002,0.921080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
54.8000000000002,0.926080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
55.0000000000002,0.931080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
55.2000000000002,0.936080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
55.4000000000002,0.941080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
55.6000000000003,0.946080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
55.8000000000003,0.951080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
56.0000000000003,0.956080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
56.2000000000003,0.961080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
56.4000000000003,0.966080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
56.6000000000003,0.971080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
56.8000000000003,0.976080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
57.0000000000003,0.981080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
57.2000000000003,0.986080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
57.4000000000003,0.991080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
57.6000000000003,0.996080000000001,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
57.8000000000003,1.00108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
58.0000000000003,1.00608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
58.2000000000003,1.01108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
58.4000000000003,1.01608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
58.6000000000003,1.02108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
58.8000000000003,1.02608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
59.0000000000003,1.03108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
59.2000000000003,1.03608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
59.4000000000003,1.04108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
59.6000000000003,1.04608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
59.8000000000003,1.05108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
60.0000000000003,1.05608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
60.2000000000003,1.06108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
60.4000000000003,1.06608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
60.6000000000003,1.07108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
60.8000000000003,1.07608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
61.0000000000003,1.08108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
61.2000000000003,1.08608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
61.4000000000003,1.09108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
61.6000000000003,1.09608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
61.8000000000003,1.10108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
62.0000000000003,1.10608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
62.2000000000003,1.11108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
62.4000000000003,1.11608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
62.6000000000003,1.12108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
62.8000000000004,1.12608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
63.0000000000004,1.13108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
63.2000000000004,1.13608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
63.4000000000004,1.14108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
63.6000000000004,1.14608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
63.8000000000004,1.15108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
64.0000000000004,1.15608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
64.2000000000004,1.16108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
64.4000000000004,1.16608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
64.6000000000004,1.17108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
64.8000000000004,1.17608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
65.0000000000004,1.18108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
65.2000000000004,1.18608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
65.4000000000004,1.19108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
65.6000000000004,1.19608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
65.8000000000004,1.20108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
66.0000000000004,1.20608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
66.2000000000004,1.21108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
66.4000000000004,1.21608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
66.6000000000004,1.22108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
66.8000000000004,1.22608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
67.0000000000004,1.23108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
67.2000000000004,1.23608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
67.4000000000004,1.24108,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
67.6000000000004,1.24608,90,0,0,585.775,14.8616555,371.5413875,25,482.365930908538
67.8000000000004,1.251044,89.352,-0.9,-4.5,585.775,-512.384179864,-12717.3753442245,25.3179343836056,482.365930908538
68.0000000000004,1.255972,88.704,-0.9,0,585.775,-512.432165956,-12626.3285691558,25.6335889267522,482.365930908538
68.2000000000004,1.260864,88.056,-0.9,0,585.775,-512.479802776,-12535.255975901,25.9469630483249,482.365930908538
68.4000000000004,1.26572,87.408,-0.9,0,585.775,-512.527090324,-12444.1577530667,26.2580561715204,482.365930908538
68.6000000000004,1.27054,86.76,-0.9,0,585.775,-512.5740286,-12353.03408926,26.5668677238468,482.365930908538
68.8000000000004,1.275324,86.112,-0.9,0,585.775,-512.620617604,-12261.8851730877,26.8733971371229,482.365930908538
69.0000000000004,1.280072,85.464,-0.9,0,585.775,-512.666857336,-12170.7111931566,27.1776438474787,482.365930908538
69.2000000000004,1.284784,84.816,-0.9,0,585.775,-512.712747796,-12079.5123380738,27.4796072953547,482.365930908538
69.4000000000004,1.28946,84.168,-0.9,0,585.775,-512.758288984,-11988.2887964459,27.779286925502,482.365930908538
69.6000000000004,1.2941,83.52,-0.9,0,585.775,-512.8034809,-11897.04075688,28.076682186982,482.365930908538
69.8000000000005,1.298704,82.872,-0.9,0,585.775,-512.848323544,-11805.7684079829,28.3717925331663,482.365930908538
70.0000000000005,1.303336,83.376,0.7,8,585.775,424.426523884,9829.71829315344,28.3717552636195,482.365930908538
70.2000000000005,1.307932,82.728,-0.9,-8,585.775,-512.858241144,-11785.4823814891,28.6663552563272,482.365930908538
70.4000000000005,1.312492,82.08,-0.9,0,585.775,-512.9026569,-11694.18057732,28.9586696852761,482.365930908538
70.6000000000005,1.317016,81.432,-0.9,0,585.775,-512.946723384,-11602.8548829461,29.2486980134147,482.365930908538
70.8000000000005,1.321504,80.784,-0.9,0,585.775,-512.990440596,-11511.5054869742,29.5364397080012,482.365930908538
71.0000000000005,1.325956,80.136,-0.9,0,585.775,-513.033808536,-11420.1325780114,29.8218942406032,482.365930908538
71.2000000000005,1.330372,79.488,-0.9,0,585.775,-513.076827204,-11328.7363446643,30.1050610870974,482.365930908538
71.4000000000005,1.334752,78.84,-0.9,0,585.775,-513.1194966,-11237.31697554,30.3859397276696,482.365930908538
71.6000000000005,1.339096,78.192,-0.9,0,585.775,-513.161816724,-11145.8746592453,30.6645296468147,482.365930908538
71.8000000000005,1.343404,77.544,-0.9,0,585.775,-513.203787576,-11054.409584387,30.940830333336,482.365930908538
72.0000000000005,1.347676,76.896,-0.9,0,585.775,-513.245409156,-10962.9219395722,31.2148412803456,482.365930908538
72.2000000000005,1.351912,76.248,-0.9,0,585.775,-513.286681464,-10871.4119134075,31.4865619852637,482.365930908538
72.4000000000005,1.356112,75.6,-0.9,0,585.775,-513.3276045,-10779.8796945,31.7559919498191,482.365930908538
72.6000000000005,1.360276,74.952,-0.9,0,585.775,-513.368178264,-10688.3254714565,32.0231306800482,482.365930908538
72.8000000000005,1.364404,74.304,-0.9,0,585.775,-513.408402756,-10596.7494328838,32.2879776862956,482.365930908538
73.0000000000005,1.368496,73.656,-0.9,0,585.775,-513.448277976,-10505.151767389,32.5505324832135,482.365930908538
73.2000000000005,1.372552,73.008,-0.9,0,585.775,-513.487803924,-10413.5326635787,32.8107945897618,482.365930908538
73.4000000000005,1.376572,72.36,-0.9,0,585.775,-513.5269806,-10321.89231006,33.0687635292076,482.365930908538
73.6000000000005,1.380556,71.712,-0.9,0,585.775,-513.565808004,-10230.2308954397,33.3244388291253,482.365930908538
73.8000000000005,1.384504,71.064,-0.9,0,585.775,-513.604286136,-10138.5486083246,33.5778200213965,482.365930908538
74.0000000000005,1.388416,70.416,-0.9,0,585.775,-513.642414996,-10046.8456373218,33.8289066422096,482.365930908538
74.2000000000005,1.392292,69.768,-0.9,0,585.775,-513.680194584,-9955.12217103792,34.0776982320598,482.365930908538
74.4000000000005,1.396132,69.12,-0.9,0,585.775,-513.7176249,-9863.37839808,34.324194335749,482.365930908538
74.6000000000005,1.399936,68.472,-0.9,0,585.775,-513.754705944,-9771.61450705489,34.5683945023855,482.365930908538
74.8000000000005,1.403704,67.824,-0.9,0,585.775,-513.791437716,-9679.83068656944,34.810298285384,482.365930908538
75.0000000000005,1.407436,67.176,-0.9,0,585.775,-513.827820216,-9588.02712523057,35.0499052424651,482.365930908538
75.2000000000005,1.411132,66.528,-0.9,0,585.775,-513.863853444,-9496.20401164512,35.2872149356558,482.365930908538
75.4000000000005,1.414792,65.88,-0.9,0,585.775,-513.8995374,-9404.36153442001,35.5222269312887,482.365930908538
75.6000000000005,1.418416,65.232,-0.9,0,585.775,-513.934872084,-9312.49988216208,35.7549408000024,482.365930908538
75.8000000000005,1.422004,64.584,-0.9,0,585.775,-513.969857496,-9220.61924347825,35.9853561167407,482.365930908538
76.0000000000005,1.425556,63.936,-0.9,0,585.775,-514.004493636,-9128.71980697537,36.2134724607531,482.365930908538
