Konum_km,Hiz_kmh,Kutle_Ton,Cer_Kuvveti_kN,Direnc_kN,Egim_Yuzde
77.9598500000001,50.4,622.3,448.875966,13.265966,0
77.9670250000001,51.66,622.3,448.929448275,13.319448275,0
77.9743750000001,52.92,622.3,448.9842511,13.3742511,0
77.9819000000001,54.18,622.3,449.040374475,13.430374475,0
77.9896000000001,55.44,622.3,449.0978184,13.4878184,0
77.9974750000001,56.7,622.3,449.156582875,13.546582875,0
78.0055250000001,57.96,622.3,449.2166679,13.6066679,0
78.0137500000001,59.22,622.3,449.278073475,13.668073475,0
78.0221500000001,60.48,622.3,449.3407996,13.7307996,0
78.0307250000001,61.74,622.3,449.404846275,13.794846275,0
78.0394750000001,63,622.3,449.4702135,13.8602135,0
78.0484000000001,64.26,622.3,449.536901275,13.926901275,0
78.0575000000001,65.52,622.3,449.6049096,13.9949096,0
78.0667750000001,66.78,622.3,449.674238475,14.064238475,0
78.0762250000001,68.04,622.3,449.7448879,14.1348879,0
78.0858500000001,69.3,622.3,449.816857875,14.206857875,0
78.0956500000001,70.56,622.3,449.8901484,14.2801484,0
78.1056250000001,71.82,622.3,449.964759475,14.354759475,0
78.1157750000001,73.08,622.3,450.0406911,14.4306911,0
78.1261000000001,74.34,622.3,450.117943275,14.507943275,0
78.1366000000001,75.6,622.3,450.196516,14.586516,0
78.1472750000001,76.86,622.3,450.276409275,14.666409275,0
78.1581250000001,78.12,622.3,450.3576231,14.7476231,0
78.1691500000001,79.3800000000001,622.3,450.440157475,14.830157475,0
78.1803500000001,80.6400000000001,622.3,450.5240124,14.9140124,0
78.1917250000001,81.9000000000001,622.3,450.609187875,14.999187875,0
78.2032750000001,83.1600000000001,622.3,450.6956839,15.0856839,0
78.2150000000001,84.4200000000001,622.3,450.783500475,15.173500475,0
78.2269000000001,85.6800000000001,622.3,450.8726376,15.2626376,0
78.2389750000001,86.9400000000001,622.3,450.963095275,15.353095275,0
78.2512250000001,88.2000000000001,622.3,451.0548735,15.4448735,0
78.2636500000001,89.4600000000001,622.3,451.147972275,15.537972275,0
78.2762500000001,90.7200000000001,622.3,451.2423916,15.6323916,0
78.2887500000001,90,622.3,15.578276,15.578276,0
78.3012500000001,90,622.3,15.578276,15.578276,0
78.3137500000001,90,622.3,15.578276,15.578276,0
78.3262500000001,90,622.3,15.578276,15.578276,0
78.3387500000001,90,622.3,15.578276,15.578276,0
78.3512500000001,90,622.3,15.578276,15.578276,0
78.3637500000001,90,622.3,15.578276,15.578276,0
78.3762500000001,90,622.3,15.578276,15.578276,0
78.3887500000001,90,622.3,15.578276,15.578276,0
78.4012500000001,90,622.3,15.578276,15.578276,0
78.4137500000001,90,622.3,15.578276,15.578276,0
78.4262500000001,90,622.3,15.578276,15.578276,0
78.4387500000001,90,622.3,15.578276,15.578276,0
78.4512500000001,90,622.3,15.578276,15.578276,0
78.4637500000001,90,622.3,15.578276,15.578276,0
78.4762500000001,90,622.3,15.578276,15.578276,0
78.4887500000001,90,622.3,15.578276,15.578276,0
78.5012500000001,90,622.3,15.578276,15.578276,0
78.5137500000001,90,622.3,15.578276,15.578276,0
78.5262500000001,90,622.3,15.578276,15.578276,0
78.5387500000001,90,622.3,15.578276,15.578276,0
78.5512500000001,90,622.3,15.578276,15.578276,0
78.5637500000001,90,622.3,15.578276,15.578276,0
78.5762500000001,90,622.3,15.578276,15.578276,0
78.5887500000001,90,622.3,15.578276,15.578276,0
78.6012500000001,90,622.3,15.578276,15.578276,0
78.6137500000001,90,622.3,15.578276,15.578276,0
78.6262500000001,90,622.3,15.578276,15.578276,0
78.6387500000001,90,622.3,15.578276,15.578276,0
78.6512500000001,90,622.3,15.578276,15.578276,0
78.6637500000001,90,622.3,15.578276,15.578276,0
78.6762500000001,90,622.3,15.578276,15.578276,0
78.6887500000001,90,622.3,15.578276,15.578276,0
78.7012500000001,90,622.3,15.578276,15.578276,0
78.7137500000001,90,622.3,15.578276,15.578276,0
78.7262500000001,90,622.3,15.578276,15.578276,0
78.7387500000001,90,622.3,15.578276,15.578276,0
78.7512500000001,90,622.3,15.578276,15.578276,0
78.7637500000001,90,622.3,15.578276,15.578276,0
78.7762500000001,90,622.3,15.578276,15.578276,0
78.7887500000001,90,622.3,15.578276,15.578276,0
78.8012500000001,90,622.3,15.578276,15.578276,0
78.8137500000001,90,622.3,15.578276,15.578276,0
78.8262500000001,90,622.3,15.578276,15.578276,0
78.8387500000001,90,622.3,15.578276,15.578276,0
78.8512500000001,90,622.3,15.578276,15.578276,0
78.8637500000001,90,622.3,15.578276,15.578276,0
78.8762500000001,90,622.3,15.578276,15.578276,0
78.8887500000001,90,622.3,15.578276,15.578276,0
78.9012500000001,90,622.3,15.578276,15.578276,0
78.9137500000001,90,622.3,15.578276,15.578276,0
78.9262500000001,90,622.3,15.578276,15.578276,0
78.9387500000001,90,622.3,15.578276,15.578276,0
78.9512500000001,90,622.3,15.578276,15.578276,0
78.9637500000001,90,622.3,15.578276,15.578276,0
78.9762500000001,90,622.3,15.578276,15.578276,0
78.9887500000001,90,622.3,15.578276,15.578276,0
79.0012500000001,90,622.3,15.578276,15.578276,0
79.0137500000001,90,622.3,15.578276,15.578276,0
79.0262500000001,90,622.3,15.578276,15.578276,0
79.0387500000001,90,622.3,15.578276,15.578276,0
79.0512500000001,90,622.3,15.578276,15.578276,0
79.0637500000001,90,622.3,15.578276,15.578276,0
79.0762500000001,90,622.3,15.578276,15.578276,0
79.0887500000001,90,622.3,15.578276,15.578276,0
79.1012500000001,90,622.3,15.578276,15.578276,0
79.1137500000001,90,622.3,15.578276,15.578276,0
79.1262500000001,90,622.3,15.578276,15.578276,0
79.1387500000001,90,622.3,15.578276,15.578276,0
79.1512500000001,90,622.3,15.578276,15.578276,0
79.1637500000001,90,622.3,15.578276,15.578276,0
79.1762500000001,90,622.3,15.578276,15.578276,0
79.1887500000001,90,622.3,15.578276,15.578276,0
79.2012500000001,90,622.3,15.578276,15.578276,0
79.2137500000001,90,622.3,15.578276,15.578276,0
79.2262500000001,90,622.3,15.578276,15.578276,0
79.2385250000001,88.38,622.3,0,15.458092475,0
79.2505750000001,86.76,622.3,0,15.3400919,0
79.2624000000001,85.14,622.3,0,15.224274275,0
79.2740000000001,83.52,622.3,0,15.1106396,0
79.2853750000001,81.9,622.3,0,14.999187875,0
79.2965250000001,80.28,622.3,0,14.8899191,0
79.3074500000001,78.66,622.3,0,14.782833275,0
79.3181500000001,77.04,622.3,0,14.6779304,0
79.3286250000001,75.42,622.3,0,14.575210475,0
79.3388750000001,73.8,622.3,0,14.4746735,0
79.3489000000001,72.18,622.3,0,14.376319475,0
79.3587000000001,70.56,622.3,0,14.2801484,0
79.3682750000001,68.94,622.3,0,14.186160275,0
79.3776250000001,67.32,622.3,0,14.0943551,0
79.3867500000001,65.7,622.3,0,14.004732875,0
79.3956500000001,64.08,622.3,0,13.9172936,0
79.4043250000001,62.46,622.3,0,13.832037275,0
79.4127750000001,60.84,622.3,0,13.7489639,0
79.4210000000001,59.22,622.3,0,13.668073475,0
79.4290000000001,57.6000000000001,622.3,0,13.589366,0
79.4367750000001,55.9800000000001,622.3,0,13.512841475,0
79.4443250000001,54.3600000000001,622.3,0,13.4384999,0
79.4516500000001,52.7400000000001,622.3,0,13.366341275,0
79.4587500000001,51.1200000000001,622.3,0,13.2963656,0
79.4656250000001,49.5000000000001,622.3,0,13.228572875,0
79.4722750000001,47.8800000000001,622.3,0,13.1629631,0
79.4787000000001,46.2600000000001,622.3,0,13.099536275,0
79.4849000000001,44.6400000000001,622.3,0,13.0382924,0
79.4908750000001,43.0200000000001,622.3,0,12.979231475,0
79.4966250000001,41.4000000000001,622.3,0,12.9223535,0
79.5021500000001,39.7800000000001,622.3,0,12.867658475,0
79.5074500000001,38.1600000000001,622.3,0,12.8151464,0
79.5125250000001,36.5400000000001,622.3,0,12.764817275,0
79.5173750000001,34.9200000000001,622.3,0,12.7166711,0
79.5224000000001,36.1800000000001,622.3,448.363929475,12.753929475,0
79.5272000000001,34.5600000000001,622.3,0,12.7062684,0
79.5317750000001,32.9400000000001,622.3,0,12.660790275,0
79.5361250000001,31.3200000000001,622.3,0,12.6174951,0
79.5402500000001,29.7000000000001,622.3,0,12.576382875,0
79.5441500000001,28.0800000000001,622.3,0,12.5374536,0
79.5478250000001,26.4600000000001,622.3,0,12.500707275,0
79.5512750000001,24.8400000000001,622.3,0,12.4661439,0
79.5545000000001,23.2200000000001,622.3,0,12.433763475,0
79.5575000000001,21.6000000000001,622.3,0,12.403566,0
79.5602750000001,19.9800000000001,622.3,0,12.375551475,0
79.5628250000001,18.3600000000001,622.3,0,12.3497199,0
79.5651500000001,16.7400000000001,622.3,0,12.326071275,0
79.5672500000001,15.1200000000001,622.3,0,12.3046056,0
79.5691250000001,13.5000000000001,622.3,0,12.285322875,0
79.5707750000001,11.8800000000001,622.3,0,12.2682231,0
79.5709500000001,1.26,603.25,434.111425275,11.836425275,0
79.5713000000001,2.52,603.25,434.1134061,11.8384061,0
79.5718250000001,3.78,603.25,434.116707475,11.841707475,0
79.5725250000001,5.04,603.25,434.1213294,11.8463294,0
79.5734000000001,6.3,603.25,434.127271875,11.852271875,0
79.5744500000001,7.56,603.25,434.1345349,11.8595349,0
79.5756750000001,8.82,603.25,434.143118475,11.868118475,0
79.5770750000001,10.08,603.25,434.1530226,11.8780226,0
79.5786500000001,11.34,603.25,434.164247275,11.889247275,0
79.5804000000001,12.6,603.25,434.1767925,11.9017925,0
79.5823250000001,13.86,603.25,434.190658275,11.915658275,0
79.5844250000001,15.12,603.25,434.2058446,11.9308446,0
79.5867000000001,16.38,603.25,434.222351475,11.947351475,0
79.5891500000001,17.64,603.25,434.2401789,11.9651789,0
79.5917750000001,18.9,603.25,434.259326875,11.984326875,0
79.5945750000001,20.16,603.25,434.2797954,12.0047954,0
79.5975500000001,21.42,603.25,434.301584475,12.026584475,0
79.6007000000001,22.68,603.25,434.3246941,12.0496941,0
79.6040250000001,23.94,603.25,434.349124275,12.074124275,0
79.6075250000001,25.2,603.25,434.374875,12.099875,0
79.6112000000001,26.46,603.25,434.401946275,12.126946275,0
79.6150500000001,27.72,603.25,434.4303381,12.1553381,0
79.6190750000001,28.98,603.25,434.460050475,12.185050475,0
79.6232750000001,30.24,603.25,434.4910834,12.2160834,0
79.6276500000001,31.5,603.25,434.523436875,12.248436875,0
79.6322000000001,32.76,603.25,434.5571109,12.2821109,0
79.6369250000001,34.02,603.25,434.592105475,12.317105475,0
79.6418250000001,35.28,603.25,434.6284206,12.3534206,0
79.6469000000001,36.54,603.25,434.666056275,12.391056275,0
79.6521500000001,37.8,603.25,434.7050125,12.4300125,0
79.6575750000001,39.06,603.25,434.745289275,12.470289275,0
79.6631750000001,40.32,603.25,434.7868866,12.5118866,0
79.6689500000001,41.58,603.25,434.829804475,12.554804475,0
79.6749000000001,42.84,603.25,434.8740429,12.5990429,0
79.6810250000001,44.1,603.25,434.919601875,12.644601875,0
79.6873250000001,45.36,603.25,434.9664814,12.6914814,0
79.6938000000001,46.62,603.25,435.014681475,12.739681475,0
79.7004500000001,47.88,603.25,435.0642021,12.7892021,0
79.7072750000001,49.14,603.25,435.115043275,12.840043275,0
79.7142750000001,50.4,603.25,435.167205,12.892205,0
79.7214500000001,51.66,603.25,435.220687275,12.945687275,0
79.7288000000001,52.92,603.25,435.2754901,13.0004901,0
79.7363250000001,54.18,603.25,435.331613475,13.056613475,0
79.7440250000001,55.44,603.25,435.3890574,13.1140574,0
79.7519000000001,56.7,603.25,435.447821875,13.172821875,0
79.7599500000001,57.96,603.25,435.5079069,13.2329069,0
79.7681750000001,59.22,603.25,435.569312475,13.294312475,0
79.7765750000001,60.48,603.25,435.6320386,13.3570386,0
79.7851500000001,61.74,603.25,435.696085275,13.421085275,0
79.7939000000001,63,603.25,435.7614525,13.4864525,0
79.8028250000001,64.26,603.25,435.828140275,13.553140275,0
79.8119250000001,65.52,603.25,435.8961486,13.6211486,0
79.8212000000001,66.78,603.25,435.965477475,13.690477475,0
79.8306500000001,68.04,603.25,436.0361269,13.7611269,0
79.8402750000001,69.3,603.25,436.108096875,13.833096875,0
79.8500750000001,70.56,603.25,436.1813874,13.9063874,0
79.8600500000001,71.82,603.25,436.255998475,13.980998475,0
79.8702000000001,73.08,603.25,436.3319301,14.0569301,0
79.8805250000001,74.34,603.25,436.409182275,14.134182275,0
79.8910250000001,75.6,603.25,436.487755,14.212755,0
79.9017000000001,76.86,603.25,436.567648275,14.292648275,0
79.9125500000001,78.12,603.25,436.6488621,14.3738621,0
79.9235750000001,79.3800000000001,603.25,436.731396475,14.456396475,0
79.9347750000001,80.6400000000001,603.25,436.8152514,14.5402514,0
79.9461500000001,81.9000000000001,603.25,436.900426875,14.625426875,0
79.9577000000001,83.1600000000001,603.25,436.9869229,14.7119229,0
79.9694250000001,84.4200000000001,603.25,437.074739475,14.799739475,0
79.9813250000001,85.6800000000001,603.25,437.1638766,14.8888766,0
79.9934000000001,86.9400000000001,603.25,437.254334275,14.979334275,0
80.0056500000001,88.2000000000001,603.25,437.3461125,15.0711125,0
80.0180750000001,89.4600000000001,603.25,437.439211275,15.164211275,0
80.0306750000001,90.7200000000001,603.25,437.5336306,15.2586306,0
80.0431750000001,90,603.25,15.204515,15.204515,0
80.0556750000001,90,603.25,15.204515,15.204515,0
80.0681750000001,90,603.25,15.204515,15.204515,0
80.0806750000001,90,603.25,15.204515,15.204515,0
80.0931750000001,90,603.25,15.204515,15.204515,0
80.1056750000001,90,603.25,15.204515,15.204515,0
80.1181750000001,90,603.25,15.204515,15.204515,0
80.1306750000001,90,603.25,15.204515,15.204515,0
80.1431750000001,90,603.25,15.204515,15.204515,0
80.1556750000001,90,603.25,15.204515,15.204515,0
80.1681750000001,90,603.25,15.204515,15.204515,0
80.1806750000001,90,603.25,15.204515,15.204515,0
80.1931750000001,90,603.25,15.204515,15.204515,0
80.2056750000001,90,603.25,15.204515,15.204515,0
80.2181750000001,90,603.25,15.204515,15.204515,0
80.2306750000001,90,603.25,15.204515,15.204515,0
80.2431750000001,90,603.25,15.204515,15.204515,0
80.2556750000001,90,603.25,15.204515,15.204515,0
80.2681750000001,90,603.25,15.204515,15.204515,0
80.2806750000001,90,603.25,15.204515,15.204515,0
80.2931750000001,90,603.25,15.204515,15.204515,0
80.3056750000001,90,603.25,15.204515,15.204515,0
80.3181750000001,90,603.25,15.204515,15.204515,0
80.3306750000001,90,603.25,15.204515,15.204515,0
80.3431750000001,90,603.25,15.204515,15.204515,0
80.3556750000001,90,603.25,15.204515,15.204515,0
80.3681750000001,90,603.25,15.204515,15.204515,0
80.3806750000001,90,603.25,15.204515,15.204515,0
80.3931750000001,90,603.25,15.204515,15.204515,0
80.4056750000001,90,603.25,15.204515,15.204515,0
80.4181750000001,90,603.25,15.204515,15.204515,0
80.4306750000001,90,603.25,15.204515,15.204515,0
80.4431750000001,90,603.25,15.204515,15.204515,0
80.4556750000001,90,603.25,15.204515,15.204515,0
80.4681750000001,90,603.25,15.204515,15.204515,0
80.4806750000001,90,603.25,15.204515,15.204515,0
80.4931750000001,90,603.25,15.204515,15.204515,0
80.5056750000001,90,603.25,15.204515,15.204515,0
80.5181750000001,90,603.25,15.204515,15.204515,0
80.5306750000001,90,603.25,15.204515,15.204515,0
80.5431750000001,90,603.25,15.204515,15.204515,0
80.5556750000001,90,603.25,15.204515,15.204515,0
80.5681750000001,90,603.25,15.204515,15.204515,0
80.5806750000001,90,603.25,15.204515,15.204515,0
80.5931750000001,90,603.25,15.204515,15.204515,0
80.6056750000001,90,603.25,15.204515,15.204515,0
80.6181750000001,90,603.25,15.204515,15.204515,0
80.6306750000001,90,603.25,15.204515,15.204515,0
80.6431750000001,90,603.25,15.204515,15.204515,0
80.6556750000001,90,603.25,15.204515,15.204515,0
80.6681750000001,90,603.25,15.204515,15.204515,0
80.6806750000001,90,603.25,15.204515,15.204515,0
80.6931750000001,90,603.25,15.204515,15.204515,0
80.7056750000001,90,603.25,15.204515,15.204515,0
80.7181750000001,90,603.25,15.204515,15.204515,0
80.7306750000001,90,603.25,15.204515,15.204515,0
80.7431750000001,90,603.25,15.204515,15.204515,0
80.7556750000001,90,603.25,15.204515,15.204515,0
80.7681750000001,90,603.25,15.204515,15.204515,0
80.7806750000001,90,603.25,15.204515,15.204515,0
80.7931750000001,90,603.25,15.204515,15.204515,0
80.8056750000001,90,603.25,15.204515,15.204515,0
80.8181750000001,90,603.25,15.204515,15.204515,0
80.8306750000001,90,603.25,15.204515,15.204515,0
80.8431750000001,90,603.25,15.204515,15.204515,0
80.8556750000001,90,603.25,15.204515,15.204515,0
80.8681750000001,90,603.25,15.204515,15.204515,0
80.8806750000001,90,603.25,15.204515,15.204515,0
80.8931750000001,90,603.25,15.204515,15.204515,0
80.9056750000001,90,603.25,15.204515,15.204515,0
80.9181750000001,90,603.25,15.204515,15.204515,0
80.9306750000001,90,603.25,15.204515,15.204515,0
80.9431750000001,90,603.25,15.204515,15.204515,0
80.9556750000001,90,603.25,15.204515,15.204515,0
80.9681750000001,90,603.25,15.204515,15.204515,0
80.9804500000001,88.38,603.25,0,15.084331475,0
80.9925000000001,86.76,603.25,0,14.9663309,0
81.0043250000001,85.14,603.25,0,14.850513275,0
81.0159250000001,83.52,603.25,0,14.7368786,0
81.0273000000001,81.9,603.25,0,14.625426875,0
81.0384500000001,80.28,603.25,0,14.5161581,0
81.0493750000001,78.66,603.25,0,14.409072275,0
81.0600750000001,77.04,603.25,0,14.3041694,0
81.0705500000001,75.42,603.25,0,14.201449475,0
81.0808000000001,73.8,603.25,0,14.1009125,0
81.0908250000001,72.18,603.25,0,14.002558475,0
81.1006250000001,70.56,603.25,0,13.9063874,0
81.1102000000001,68.94,603.25,0,13.812399275,0
81.1195500000001,67.32,603.25,0,13.7205941,0
81.1286750000001,65.7,603.25,0,13.630971875,0
81.1375750000001,64.08,603.25,0,13.5435326,0
81.1462500000001,62.46,603.25,0,13.458276275,0
81.1547000000001,60.84,603.25,0,13.3752029,0
81.1629250000001,59.22,603.25,0,13.294312475,0
81.1709250000001,57.6000000000001,603.25,0,13.215605,0
81.1787000000001,55.9800000000001,603.25,0,13.139080475,0
81.1862500000001,54.3600000000001,603.25,0,13.0647389,0
81.1935750000001,52.7400000000001,603.25,0,12.992580275,0
81.2006750000001,51.1200000000001,603.25,0,12.9226046,0
81.2075500000001,49.5000000000001,603.25,0,12.854811875,0
81.2142000000001,47.8800000000001,603.25,0,12.7892021,0
81.2206250000001,46.2600000000001,603.25,0,12.725775275,0
81.2268250000001,44.6400000000001,603.25,0,12.6645314,0
81.2328000000001,43.0200000000001,603.25,0,12.605470475,0
81.2385500000001,41.4000000000001,603.25,0,12.5485925,0
81.2440750000001,39.7800000000001,603.25,0,12.493897475,0
81.2497750000001,41.0400000000001,603.25,434.8112494,12.5362494,0
81.2552500000001,39.4200000000001,603.25,0,12.482039475,0
81.2605000000001,37.8000000000001,603.25,0,12.4300125,0
81.2655250000001,36.1800000000001,603.25,0,12.380168475,0
81.2703250000001,34.5600000000001,603.25,0,12.3325074,0
81.2749000000001,32.9400000000001,603.25,0,12.287029275,0
81.2792500000001,31.3200000000001,603.25,0,12.2437341,0
81.2833750000001,29.7000000000001,603.25,0,12.202621875,0
81.2872750000001,28.0800000000001,603.25,0,12.1636926,0
81.2909500000001,26.4600000000001,603.25,0,12.126946275,0
81.2944000000001,24.8400000000001,603.25,0,12.0923829,0
81.2976250000001,23.2200000000001,603.25,0,12.060002475,0
81.3006250000001,21.6000000000001,603.25,0,12.029805,0
81.3034000000001,19.9800000000001,603.25,0,12.001790475,0
81.3059500000001,18.3600000000001,603.25,0,11.9759589,0
81.3082750000001,16.7400000000001,603.25,0,11.952310275,0
81.3103750000001,15.1200000000001,603.25,0,11.9308446,0
81.3122500000001,13.5000000000001,603.25,0,11.911561875,0
81.3124250000001,1.26,583.225,419.701034775,11.443534775,0
81.3127750000001,2.52,583.225,419.7030156,11.4455156,0
81.3133000000001,3.78,583.225,419.706316975,11.448816975,0
81.3140000000001,5.04,583.225,419.7109389,11.4534389,0
81.3148750000001,6.3,583.225,419.716881375,11.459381375,0
81.3159250000001,7.56,583.225,419.7241444,11.4666444,0
81.3171500000001,8.82,583.225,419.732727975,11.475227975,0
81.3185500000001,10.08,583.225,419.7426321,11.4851321,0
81.3201250000001,11.34,583.225,419.753856775,11.496356775,0
81.3218750000001,12.6,583.225,419.766402,11.508902,0
81.3238000000001,13.86,583.225,419.780267775,11.522767775,0
81.3259000000001,15.12,583.225,419.7954541,11.5379541,0
81.3281750000001,16.38,583.225,419.811960975,11.554460975,0
81.3306250000001,17.64,583.225,419.8297884,11.5722884,0
81.3332500000001,18.9,583.225,419.848936375,11.591436375,0
81.3360500000001,20.16,583.225,419.8694049,11.6119049,0
81.3390250000001,21.42,583.225,419.891193975,11.633693975,0
81.3421750000001,22.68,583.225,419.9143036,11.6568036,0
81.3455000000001,23.94,583.225,419.938733775,11.681233775,0
81.3490000000001,25.2,583.225,419.9644845,11.7069845,0
81.3526750000001,26.46,583.225,419.991555775,11.734055775,0
81.3565250000001,27.72,583.225,420.0199476,11.7624476,0
81.3605500000001,28.98,583.225,420.049659975,11.792159975,0
81.3647500000001,30.24,583.225,420.0806929,11.8231929,0
81.3691250000001,31.5,583.225,420.113046375,11.855546375,0
81.3736750000001,32.76,583.225,420.1467204,11.8892204,0
81.3784000000001,34.02,583.225,420.181714975,11.924214975,0
81.3833000000001,35.28,583.225,420.2180301,11.9605301,0
81.3883750000001,36.54,583.225,420.255665775,11.998165775,0
81.3936250000001,37.8,583.225,420.294622,12.037122,0
81.3990500000001,39.06,583.225,420.334898775,12.077398775,0
81.4046500000001,40.32,583.225,420.3764961,12.1189961,0
81.4104250000001,41.58,583.225,420.419413975,12.161913975,0
81.4163750000001,42.84,583.225,420.4636524,12.2061524,0
81.4225000000001,44.1,583.225,420.509211375,12.251711375,0
81.4288000000001,45.36,583.225,420.5560909,12.2985909,0
81.4352750000001,46.62,583.225,420.604290975,12.346790975,0
81.4419250000001,47.88,583.225,420.6538116,12.3963116,0
81.4487500000001,49.14,583.225,420.704652775,12.447152775,0
81.4557500000001,50.4,583.225,420.7568145,12.4993145,0
81.4629250000001,51.66,583.225,420.810296775,12.552796775,0
81.4702750000001,52.92,583.225,420.8650996,12.6075996,0
81.4778000000001,54.18,583.225,420.921222975,12.663722975,0
81.4855000000001,55.44,583.225,420.9786669,12.7211669,0
81.4933750000001,56.7,583.225,421.037431375,12.779931375,0
81.5014250000001,57.96,583.225,421.0975164,12.8400164,0
81.5096500000001,59.22,583.225,421.158921975,12.901421975,0
81.5180500000001,60.48,583.225,421.2216481,12.9641481,0
81.5266250000001,61.74,583.225,421.285694775,13.028194775,0
81.5353750000001,63,583.225,421.351062,13.093562,0
81.5443000000001,64.26,583.225,421.417749775,13.160249775,0
81.5534000000001,65.52,583.225,421.4857581,13.2282581,0
81.5626750000001,66.78,583.225,421.555086975,13.297586975,0
81.5721250000001,68.04,583.225,421.6257364,13.3682364,0
81.5817500000001,69.3,583.225,421.697706375,13.440206375,0
81.5915500000001,70.56,583.225,421.7709969,13.5134969,0
81.6015250000001,71.82,583.225,421.845607975,13.588107975,0
81.6116750000001,73.08,583.225,421.9215396,13.6640396,0
81.6220000000001,74.34,583.225,421.998791775,13.741291775,0
81.6325000000001,75.6,583.225,422.0773645,13.8198645,0
81.6431750000001,76.86,583.225,422.157257775,13.899757775,0
81.6540250000001,78.12,583.225,422.2384716,13.9809716,0
81.6650500000001,79.3800000000001,583.225,422.321005975,14.063505975,0
81.6762500000001,80.6400000000001,583.225,422.4048609,14.1473609,0
81.6876250000001,81.9000000000001,583.225,422.490036375,14.232536375,0
81.6991750000001,83.1600000000001,583.225,422.5765324,14.3190324,0
81.7109000000001,84.4200000000001,583.225,422.664348975,14.406848975,0
81.7228000000001,85.6800000000001,583.225,422.7534861,14.4959861,0
81.7348750000001,86.9400000000001,583.225,422.843943775,14.586443775,0
81.7471250000001,88.2000000000001,583.225,422.935722,14.678222,0
81.7595500000001,89.4600000000001,583.225,423.028820775,14.771320775,0
81.7721500000001,90.7200000000001,583.225,423.1232401,14.8657401,0
81.7846500000001,90,583.225,14.8116245,14.8116245,0
81.7971500000001,90,583.225,14.8116245,14.8116245,0
81.8096500000001,90,583.225,14.8116245,14.8116245,0
81.8221500000001,90,583.225,14.8116245,14.8116245,0
81.8346500000001,90,583.225,14.8116245,14.8116245,0
81.8471500000001,90,583.225,14.8116245,14.8116245,0
81.8596500000001,90,583.225,14.8116245,14.8116245,0
81.8721500000001,90,583.225,14.8116245,14.8116245,0
81.8846500000001,90,583.225,14.8116245,14.8116245,0
81.8971500000001,90,583.225,14.8116245,14.8116245,0
81.9096500000001,90,583.225,14.8116245,14.8116245,0
81.9221500000001,90,583.225,14.8116245,14.8116245,0
81.9346500000001,90,583.225,14.8116245,14.8116245,0
81.9471500000001,90,583.225,14.8116245,14.8116245,0
81.9596500000001,90,583.225,14.8116245,14.8116245,0
81.9721500000001,90,583.225,14.8116245,14.8116245,0
81.9846500000001,90,583.225,14.8116245,14.8116245,0
81.9971500000001,90,583.225,14.8116245,14.8116245,0
82.0096500000001,90,583.225,14.8116245,14.8116245,0
82.0221500000001,90,583.225,14.8116245,14.8116245,0
82.0346500000001,90,583.225,14.8116245,14.8116245,0
82.0471500000001,90,583.225,14.8116245,14.8116245,0
82.0596500000001,90,583.225,14.8116245,14.8116245,0
82.0721500000001,90,583.225,14.8116245,14.8116245,0
82.0846500000001,90,583.225,14.8116245,14.8116245,0
82.0971500000001,90,583.225,14.8116245,14.8116245,0
82.1096500000001,90,583.225,14.8116245,14.8116245,0
82.1221500000001,90,583.225,14.8116245,14.8116245,0
82.1346500000001,90,583.225,14.8116245,14.8116245,0
82.1471500000001,90,583.225,14.8116245,14.8116245,0
82.1596500000001,90,583.225,14.8116245,14.8116245,0
82.1721500000001,90,583.225,14.8116245,14.8116245,0
82.1846500000001,90,583.225,14.8116245,14.8116245,0
82.1971500000001,90,583.225,14.8116245,14.8116245,0
82.2096500000001,90,583.225,14.8116245,14.8116245,0
82.2221500000001,90,583.225,14.8116245,14.8116245,0
82.2346500000001,90,583.225,14.8116245,14.8116245,0
82.2471500000001,90,583.225,14.8116245,14.8116245,0
82.2596500000001,90,583.225,14.8116245,14.8116245,0
82.2721500000001,90,583.225,14.8116245,14.8116245,0
82.2846500000001,90,583.225,14.8116245,14.8116245,0
82.2971500000001,90,583.225,14.8116245,14.8116245,0
82.3096500000001,90,583.225,14.8116245,14.8116245,0
82.3221500000001,90,583.225,14.8116245,14.8116245,0
82.3346500000001,90,583.225,14.8116245,14.8116245,0
82.3471500000001,90,583.225,14.8116245,14.8116245,0
82.3596500000001,90,583.225,14.8116245,14.8116245,0
82.3721500000001,90,583.225,14.8116245,14.8116245,0
82.3846500000001,90,583.225,14.8116245,14.8116245,0
82.3971500000001,90,583.225,14.8116245,14.8116245,0
82.4096500000001,90,583.225,14.8116245,14.8116245,0
82.4221500000001,90,583.225,14.8116245,14.8116245,0
82.4346500000001,90,583.225,14.8116245,14.8116245,0
82.4471500000001,90,583.225,14.8116245,14.8116245,0
82.4596500000001,90,583.225,14.8116245,14.8116245,0
82.4721500000001,90,583.225,14.8116245,14.8116245,0
82.4846500000001,90,583.225,14.8116245,14.8116245,0
82.4971500000001,90,583.225,14.8116245,14.8116245,0
82.5096500000001,90,583.225,14.8116245,14.8116245,0
82.5221500000001,90,583.225,14.8116245,14.8116245,0
82.5346500000001,90,583.225,14.8116245,14.8116245,0
82.5471500000001,90,583.225,14.8116245,14.8116245,0
82.5596500000001,90,583.225,14.8116245,14.8116245,0
